Horizon,MSE,MAE,sMAPE,Dataset,Model,OriginIndex,OriginTimestamp
18,0.0336795116931449,0.183519785563151,27.73906638281135,UCI Household,DLinear,21,2010-09-18 17:00:00
19,0.1321473409833859,0.3635207572937011,81.20458512149126,UCI Household,DLinear,21,2010-09-18 17:00:00
20,0.1341426476134789,0.3662548943201701,92.47441497240992,UCI Household,DLinear,21,2010-09-18 17:00:00
21,0.0473109717417135,0.2175108543078104,36.88570429658585,UCI Household,DLinear,21,2010-09-18 17:00:00
22,0.1901061272143949,0.4360116136233012,81.23342923041803,UCI Household,DLinear,21,2010-09-18 17:00:00
23,0.3037678310243835,0.5511513685226441,96.57873620585626,UCI Household,DLinear,21,2010-09-18 17:00:00
24,0.4371408737476648,0.6611662981033326,113.3331145254115,UCI Household,DLinear,21,2010-09-18 17:00:00
1,0.0476379695429216,0.2182612415041242,62.40711215493804,UCI Household,DLinear,22,2010-09-25 17:00:00
2,0.3430913820451932,0.5857400294031416,109.79664557593428,UCI Household,DLinear,22,2010-09-25 17:00:00
3,1.0559238873687005,1.0275815721239363,136.21214029386738,UCI Household,DLinear,22,2010-09-25 17:00:00
4,1.5366165888494931,1.2396033998216902,144.07143801895833,UCI Household,DLinear,22,2010-09-25 17:00:00
5,1.4648196650239445,1.2102973457063948,143.10245535051482,UCI Household,DLinear,22,2010-09-25 17:00:00
6,0.4961406537021868,0.7043725248064314,118.82259698147904,UCI Household,DLinear,22,2010-09-25 17:00:00
7,0.0863988707483997,0.2939368482317243,75.83987988081904,UCI Household,DLinear,22,2010-09-25 17:00:00
8,0.0871845286490859,0.2952702637399946,76.05309343112063,UCI Household,DLinear,22,2010-09-25 17:00:00
9,0.090303351713521,0.3005051608766828,76.8831217754686,UCI Household,DLinear,22,2010-09-25 17:00:00
10,0.0715033476374683,0.2674010987962995,71.43884583648341,UCI Household,DLinear,22,2010-09-25 17:00:00
11,0.0556758025380126,0.2359572048868451,65.80216996605877,UCI Household,DLinear,22,2010-09-25 17:00:00
12,0.0529316949887155,0.2300688918318067,64.69122168500513,UCI Household,DLinear,22,2010-09-25 17:00:00
13,0.1203058579342333,0.3468513484682355,83.77387732603069,UCI Household,DLinear,22,2010-09-25 17:00:00
14,0.4639689208378438,0.6811526413645064,117.20096634481853,UCI Household,DLinear,22,2010-09-25 17:00:00
15,1.359198817584148,1.1658468242372786,141.5669169911027,UCI Household,DLinear,22,2010-09-25 17:00:00
16,1.3794166196481878,1.1744856830324446,141.87180021847473,UCI Household,DLinear,22,2010-09-25 17:00:00
17,0.90611588889716,0.9519011970247542,132.8436126533577,UCI Household,DLinear,22,2010-09-25 17:00:00
18,0.5140295228246601,0.7169585223879134,119.67531086600896,UCI Household,DLinear,22,2010-09-25 17:00:00
19,0.2220900988219794,0.4712643619264875,98.95536412202206,UCI Household,DLinear,22,2010-09-25 17:00:00
20,0.2568552373828709,0.5068088765825545,102.59048386575483,UCI Household,DLinear,22,2010-09-25 17:00:00
21,0.2903551569142672,0.5388461347307478,105.64984556761196,UCI Household,DLinear,22,2010-09-25 17:00:00
22,0.2403485602375311,0.4902535672869001,100.93047561498216,UCI Household,DLinear,22,2010-09-25 17:00:00
23,0.1011978329941934,0.3181160684313093,79.5956422276899,UCI Household,DLinear,22,2010-09-25 17:00:00
24,0.1715251095624981,0.4141559000696455,92.51053966723474,UCI Household,DLinear,22,2010-09-25 17:00:00
1,0.0098649917748011,0.0993226649602254,6.190534240459383,UCI Household,DLinear,23,2010-10-02 17:00:00
2,0.5940225643614244,0.7707285931905111,66.72795919492054,UCI Household,DLinear,23,2010-10-02 17:00:00
3,0.0024714132404729,0.0497133104960123,3.337785428323477,UCI Household,DLinear,23,2010-10-02 17:00:00
4,6.449570718549602,2.539600503730774,95.09832385304696,UCI Household,DLinear,23,2010-10-02 17:00:00
5,5.9072689959537845,2.430487398846944,95.89652139561908,UCI Household,DLinear,23,2010-10-02 17:00:00
6,0.3152201143766781,0.5614446672439575,39.95542191425254,UCI Household,DLinear,23,2010-10-02 17:00:00
7,0.4512056467814587,0.6717184281984965,52.92424214760933,UCI Household,DLinear,23,2010-10-02 17:00:00
8,0.1653063970812036,0.4065788940429687,70.6615132784512,UCI Household,DLinear,23,2010-10-02 17:00:00
9,0.1505104921952391,0.3879568174362182,69.44188425937082,UCI Household,DLinear,23,2010-10-02 17:00:00
10,0.1498926929309589,0.3871597770055135,60.18839446316515,UCI Household,DLinear,23,2010-10-02 17:00:00
11,0.2278552909210221,0.4773419014930725,70.25199494636468,UCI Household,DLinear,23,2010-10-02 17:00:00
12,0.1406890956226216,0.3750854510943095,70.36246354111317,UCI Household,DLinear,23,2010-10-02 17:00:00
13,0.1045695450363848,0.3233721463521322,59.33948391166537,UCI Household,DLinear,23,2010-10-02 17:00:00
14,0.6691624804576537,0.8180235207239788,115.17482094936504,UCI Household,DLinear,23,2010-10-02 17:00:00
15,1.2054208620320468,1.097916600672404,94.52643171241807,UCI Household,DLinear,23,2010-10-02 17:00:00
16,0.2742700159150857,0.523707949066162,38.284032716138405,UCI Household,DLinear,23,2010-10-02 17:00:00
17,1.4008114473498658,1.1835588060379028,71.86932229376633,UCI Household,DLinear,23,2010-10-02 17:00:00
18,2.3484037342034667,1.532450238736471,92.99930787448812,UCI Household,DLinear,23,2010-10-02 17:00:00
19,6.292434689175917,2.508472580909729,117.17652741711964,UCI Household,DLinear,23,2010-10-02 17:00:00
20,0.0027593444067867,0.0525294622739155,5.6011626521440805,UCI Household,DLinear,23,2010-10-02 17:00:00
21,0.2155949397829404,0.4643220216433207,63.69350080443488,UCI Household,DLinear,23,2010-10-02 17:00:00
22,0.8667175687462816,0.9309766746520998,63.13368428181643,UCI Household,DLinear,23,2010-10-02 17:00:00
23,0.0011076999267864,0.0332821262359617,2.69020617394007,UCI Household,DLinear,23,2010-10-02 17:00:00
24,0.0746300762041333,0.2731850585301717,24.05519704379948,UCI Household,DLinear,23,2010-10-02 17:00:00
1,0.1821596246582913,0.4268016221364339,30.91270182528001,UCI Household,DLinear,24,2010-10-09 17:00:00
2,0.0371046514571164,0.1926256770451864,12.392448290941026,UCI Household,DLinear,24,2010-10-09 17:00:00
3,0.0346243736817537,0.1860762577056884,9.767978038596418,UCI Household,DLinear,24,2010-10-09 17:00:00
4,0.1183481859653564,0.3440177117029825,18.9966147350075,UCI Household,DLinear,24,2010-10-09 17:00:00
5,0.0067908658826323,0.0824067101796468,4.558725262901524,UCI Household,DLinear,24,2010-10-09 17:00:00
6,0.0155269313772252,0.1246071080525716,9.38214845604005,UCI Household,DLinear,24,2010-10-09 17:00:00
7,0.0286875477869819,0.1693739879290262,21.689022672856503,UCI Household,DLinear,24,2010-10-09 17:00:00
8,0.0221489886910755,0.1488253630638122,18.32853281848804,UCI Household,DLinear,24,2010-10-09 17:00:00
9,0.028581389034728,0.1690603118260701,30.6548113010927,UCI Household,DLinear,24,2010-10-09 17:00:00
10,0.0030116940232202,0.0548789032618205,9.276779492366034,UCI Household,DLinear,24,2010-10-09 17:00:00
11,0.0277245238414662,0.1665068282127381,31.75469485762253,UCI Household,DLinear,24,2010-10-09 17:00:00
12,2.5311406992458105e-05,0.005031044324239,0.8112203759316551,UCI Household,DLinear,24,2010-10-09 17:00:00
13,0.1519317878703164,0.389784283765157,62.64021903392612,UCI Household,DLinear,24,2010-10-09 17:00:00
14,0.7366473781262987,0.8582816426595052,99.23392381375272,UCI Household,DLinear,24,2010-10-09 17:00:00
15,1.384843635383557,1.1767937947591145,90.9941192905476,UCI Household,DLinear,24,2010-10-09 17:00:00
16,0.6982372593246382,0.8356059234619141,61.96544939664399,UCI Household,DLinear,24,2010-10-09 17:00:00
17,0.2732017611363134,0.5226870585123697,44.06113554034442,UCI Household,DLinear,24,2010-10-09 17:00:00
18,0.0781233508831648,0.2795055471420288,27.574091745307367,UCI Household,DLinear,24,2010-10-09 17:00:00
19,1.6622422608022136,1.2892797449747722,74.17212446520311,UCI Household,DLinear,24,2010-10-09 17:00:00
20,1.1042665815624948,1.0508408926010135,63.04240082114176,UCI Household,DLinear,24,2010-10-09 17:00:00
21,0.1761630700742552,0.4197178457895913,31.14771296655811,UCI Household,DLinear,24,2010-10-09 17:00:00
22,0.0158371070865755,0.125845568402608,12.131908607438156,UCI Household,DLinear,24,2010-10-09 17:00:00
23,0.2218345140591724,0.4709931146621704,61.8266264185991,UCI Household,DLinear,24,2010-10-09 17:00:00
24,9.933880853359792e-05,0.0099668855985005,1.0046758377142675,UCI Household,DLinear,24,2010-10-09 17:00:00
1,0.0411362309880932,0.20282068678538,39.045751044933546,UCI Household,DLinear,25,2010-10-16 17:00:00
2,0.7987149200828269,0.8937085207621257,114.43312572866488,UCI Household,DLinear,25,2010-10-16 17:00:00
3,2.4466506272530166,1.564177300453186,135.41621185313625,UCI Household,DLinear,25,2010-10-16 17:00:00
4,1.298073861970218,1.1393304445902506,79.01599153366709,UCI Household,DLinear,25,2010-10-16 17:00:00
5,1.6346473525969978,1.278533281771342,125.06439477266638,UCI Household,DLinear,25,2010-10-16 17:00:00
6,0.6953633971858691,0.8338845226923625,100.81106394040724,UCI Household,DLinear,25,2010-10-16 17:00:00
7,0.1062735418901802,0.3259962298711141,64.20221300743631,UCI Household,DLinear,25,2010-10-16 17:00:00
8,0.0238047036268421,0.154287729994456,34.37192373541762,UCI Household,DLinear,25,2010-10-16 17:00:00
9,0.0049172232256129,0.0701229151248931,19.05713566756808,UCI Household,DLinear,25,2010-10-16 17:00:00
10,0.0001806881397729,0.0134420288562774,3.311831646505872,UCI Household,DLinear,25,2010-10-16 17:00:00
11,0.0019248690620186,0.0438733297348022,15.068287688560622,UCI Household,DLinear,25,2010-10-16 17:00:00
12,0.0030534157523914,0.0552577212015787,16.488059352609678,UCI Household,DLinear,25,2010-10-16 17:00:00
13,0.0096549474623013,0.0982595922152201,23.88053363486036,UCI Household,DLinear,25,2010-10-16 17:00:00
14,0.0092761472067381,0.0963127572377522,9.703303738327689,UCI Household,DLinear,25,2010-10-16 17:00:00
15,1.9848749217096235,1.4088558910369873,130.79744986274017,UCI Household,DLinear,25,2010-10-16 17:00:00
16,2.771643099878696,1.6648252460479736,137.2811008623425,UCI Household,DLinear,25,2010-10-16 17:00:00
17,2.5130247351469674,1.5852522623062133,135.6161192120505,UCI Household,DLinear,25,2010-10-16 17:00:00
18,1.7515613421760097,1.3234656558354696,133.58901022869838,UCI Household,DLinear,25,2010-10-16 17:00:00
19,1.3537164247821454,1.1634931992848714,131.94326249565273,UCI Household,DLinear,25,2010-10-16 17:00:00
20,1.0549261030431505,1.027095956103007,124.22824944739452,UCI Household,DLinear,25,2010-10-16 17:00:00
21,0.5239569375676959,0.723848697980245,99.55406921768676,UCI Household,DLinear,25,2010-10-16 17:00:00
22,0.4199908745704526,0.6480670293807984,78.97155232280727,UCI Household,DLinear,25,2010-10-16 17:00:00
23,0.3411290717866453,0.584062558110555,87.35631891780271,UCI Household,DLinear,25,2010-10-16 17:00:00
24,0.2077220901556689,0.4557653893788655,47.30061594430347,UCI Household,DLinear,25,2010-10-16 17:00:00
1,1.3952571063959311,1.1812100179036458,44.07289027746788,UCI Household,DLinear,26,2010-10-23 17:00:00
2,0.0901385822064134,0.3002308815002439,12.645642045739676,UCI Household,DLinear,26,2010-10-23 17:00:00
3,0.3631638994908905,0.6026308152516684,28.74348785119009,UCI Household,DLinear,26,2010-10-23 17:00:00
4,0.4424449554748668,0.6651653594970703,33.45763054021088,UCI Household,DLinear,26,2010-10-23 17:00:00
5,1.5165931585545946,1.2315003688812256,45.737328961488885,UCI Household,DLinear,26,2010-10-23 17:00:00
6,0.0505080969316103,0.2247400652567546,15.92542009757234,UCI Household,DLinear,26,2010-10-23 17:00:00
7,1.49789599945775,1.223885615348816,81.80740800129031,UCI Household,DLinear,26,2010-10-23 17:00:00
8,0.9209027269080338,0.959636768213908,77.44950522500606,UCI Household,DLinear,26,2010-10-23 17:00:00
9,0.5998719744119446,0.7745140246709188,69.73354941864507,UCI Household,DLinear,26,2010-10-23 17:00:00
10,1.7481172316767128,1.3221638444900514,100.98110320969889,UCI Household,DLinear,26,2010-10-23 17:00:00
11,1.0957821889409003,1.0467961544354758,88.63377656029351,UCI Household,DLinear,26,2010-10-23 17:00:00
12,0.1018462414887249,0.3191335793813069,46.079843158286806,UCI Household,DLinear,26,2010-10-23 17:00:00
13,0.2241117764131501,0.473404453309377,76.83030652781811,UCI Household,DLinear,26,2010-10-23 17:00:00
14,0.8432279179706395,0.9182744241078696,111.09002052768646,UCI Household,DLinear,26,2010-10-23 17:00:00
15,1.890455711530518,1.3749384391784667,128.0597792774114,UCI Household,DLinear,26,2010-10-23 17:00:00
16,1.133245053347622,1.0645398317337036,90.89542113118608,UCI Household,DLinear,26,2010-10-23 17:00:00
17,0.0900273430417386,0.3000455682754515,23.941917660298568,UCI Household,DLinear,26,2010-10-23 17:00:00
18,0.2555245331778794,0.5054943453470864,37.83868307394834,UCI Household,DLinear,26,2010-10-23 17:00:00
19,0.6024567836053885,0.7761808961868286,52.48687314480608,UCI Household,DLinear,26,2010-10-23 17:00:00
20,3.0556599310700605,1.748044602139791,89.06275905887037,UCI Household,DLinear,26,2010-10-23 17:00:00
21,3.376244226272801,1.83745591138204,95.03236597515888,UCI Household,DLinear,26,2010-10-23 17:00:00
22,7.850931542645083,2.8019513812065124,120.09953620783504,UCI Household,DLinear,26,2010-10-23 17:00:00
23,0.7854748218703413,0.8862701743093588,68.2270843436613,UCI Household,DLinear,26,2010-10-23 17:00:00
24,0.2977061251679505,0.545624527645111,45.115764702054776,UCI Household,DLinear,26,2010-10-23 17:00:00
1,0.0184773827663983,0.1359315370559692,9.298060997873849,UCI Household,DLinear,27,2010-10-30 17:00:00
2,1.1809230842500784,1.086702850023905,68.05438840219739,UCI Household,DLinear,27,2010-10-30 17:00:00
3,2.273167744402175,1.5077028037389115,81.55114316092141,UCI Household,DLinear,27,2010-10-30 17:00:00
4,4.894993001162707,2.2124631072998047,100.27168555009428,UCI Household,DLinear,27,2010-10-30 17:00:00
5,4.390819102978544,2.095428143119812,106.48117899073344,UCI Household,DLinear,27,2010-10-30 17:00:00
6,3.5228134779209954,1.8769159485499065,96.66310662722772,UCI Household,DLinear,27,2010-10-30 17:00:00
7,3.118962553013205,1.7660584794998169,88.82830943737696,UCI Household,DLinear,27,2010-10-30 17:00:00
8,0.5188121536043773,0.7202861609141031,49.71524244112702,UCI Household,DLinear,27,2010-10-30 17:00:00
9,0.1786261074902852,0.4226418193817138,33.42154088656617,UCI Household,DLinear,27,2010-10-30 17:00:00
10,0.3188472680566405,0.564665625,49.205452080750376,UCI Household,DLinear,27,2010-10-30 17:00:00
11,0.8003066144089149,0.8945985772450764,80.74474987735906,UCI Household,DLinear,27,2010-10-30 17:00:00
12,0.7276810984494372,0.85304226064682,82.02496045048001,UCI Household,DLinear,27,2010-10-30 17:00:00
13,5.131021418468491,2.2651758029937743,127.42084607119897,UCI Household,DLinear,27,2010-10-30 17:00:00
14,1.1956260114412929,1.093446848932902,79.01522453104121,UCI Household,DLinear,27,2010-10-30 17:00:00
15,0.3915972711795473,0.6257773335456849,97.45964397999408,UCI Household,DLinear,27,2010-10-30 17:00:00
16,0.469059359198557,0.6848790836334229,98.19906065828678,UCI Household,DLinear,27,2010-10-30 17:00:00
17,0.586711247001046,0.765970787302653,98.04818496309352,UCI Household,DLinear,27,2010-10-30 17:00:00
18,0.5445433954284182,0.7379318365732829,84.04697737605062,UCI Household,DLinear,27,2010-10-30 17:00:00
19,1.2397704257918052,1.113449785931905,127.03485473914478,UCI Household,DLinear,27,2010-10-30 17:00:00
20,0.9979846991434064,0.9989918413798016,119.57826836802452,UCI Household,DLinear,27,2010-10-30 17:00:00
21,0.0003116156751547,0.0176526393254596,1.5118647835432133,UCI Household,DLinear,27,2010-10-30 17:00:00
22,0.1144307126261879,0.3382760893503824,24.700183894183617,UCI Household,DLinear,27,2010-10-30 17:00:00
23,0.4130862311761066,0.6427178472518922,70.092326623069,UCI Household,DLinear,27,2010-10-30 17:00:00
24,0.7139865972373861,0.8449772761662802,110.07248506385947,UCI Household,DLinear,27,2010-10-30 17:00:00
1,0.0622283842812249,0.249456177075704,17.52900406428506,UCI Household,DLinear,28,2010-11-06 17:00:00
2,0.516576554354697,0.718732602818807,41.524426052744495,UCI Household,DLinear,28,2010-11-06 17:00:00
3,0.0024210318731584,0.0492039822896321,2.6307628519190267,UCI Household,DLinear,28,2010-11-06 17:00:00
4,0.5191292889047533,0.7205062726338705,44.68478178365308,UCI Household,DLinear,28,2010-11-06 17:00:00
5,0.5894081251878774,0.7677292004267373,51.61905900151492,UCI Household,DLinear,28,2010-11-06 17:00:00
6,0.1019832948747714,0.3193482344945271,26.2764351700816,UCI Household,DLinear,28,2010-11-06 17:00:00
7,0.0728894248239314,0.2699804156303406,41.65141810114384,UCI Household,DLinear,28,2010-11-06 17:00:00
8,0.0150193615740216,0.1225535049438476,21.41507641953468,UCI Household,DLinear,28,2010-11-06 17:00:00
9,0.1214438521864162,0.3484879512786865,65.16912090567754,UCI Household,DLinear,28,2010-11-06 17:00:00
10,0.0575381401375137,0.239871090666453,48.34464605959721,UCI Household,DLinear,28,2010-11-06 17:00:00
11,0.0655694148539272,0.2560652550697326,48.57700686037411,UCI Household,DLinear,28,2010-11-06 17:00:00
12,0.0065250664829389,0.0807778836250305,15.451337316433248,UCI Household,DLinear,28,2010-11-06 17:00:00
13,0.1049846276034081,0.3240133139292399,66.14676568665108,UCI Household,DLinear,28,2010-11-06 17:00:00
14,0.7554272239923886,0.8691531648635864,112.42782138196236,UCI Household,DLinear,28,2010-11-06 17:00:00
15,0.8149864941200659,0.902766024017334,60.89553901527469,UCI Household,DLinear,28,2010-11-06 17:00:00
16,3.1333210418400883,1.7701189343770345,118.33721101650076,UCI Household,DLinear,28,2010-11-06 17:00:00
17,0.4753667476301438,0.6894684529622395,37.27459145706447,UCI Household,DLinear,28,2010-11-06 17:00:00
18,0.0268141364177578,0.1637502257029217,8.91056606924509,UCI Household,DLinear,28,2010-11-06 17:00:00
19,0.0974046820980662,0.312097231801351,16.505354773813618,UCI Household,DLinear,28,2010-11-06 17:00:00
20,0.1182607643242002,0.3438906284332277,21.592290558857844,UCI Household,DLinear,28,2010-11-06 17:00:00
21,0.0049129561302073,0.0700924826939901,5.840616307766875,UCI Household,DLinear,28,2010-11-06 17:00:00
22,0.1656487427372977,0.4069996839523315,32.50536146959867,UCI Household,DLinear,28,2010-11-06 17:00:00
23,0.5400018675638597,0.7348481935501099,52.69708778873865,UCI Household,DLinear,28,2010-11-06 17:00:00
24,0.1848898946197357,0.429988249397278,42.00720782013138,UCI Household,DLinear,28,2010-11-06 17:00:00
1,0.0178617098543819,0.133647708002726,4.959571916347736,UCI Household,DLinear,29,2010-11-13 17:00:00
2,0.6463435180017969,0.8039549228668215,37.97116512183436,UCI Household,DLinear,29,2010-11-13 17:00:00
3,0.0072671337804443,0.0852474854787188,3.789266207766323,UCI Household,DLinear,29,2010-11-13 17:00:00
4,0.0210855503594517,0.1452086442311606,8.131425851173114,UCI Household,DLinear,29,2010-11-13 17:00:00
5,0.0726395459213964,0.269517246055603,17.155324433100926,UCI Household,DLinear,29,2010-11-13 17:00:00
6,0.4170741339170153,0.6458127700169882,46.94338280253913,UCI Household,DLinear,29,2010-11-13 17:00:00
7,0.8852926174368201,0.940899897670746,73.90329938838578,UCI Household,DLinear,29,2010-11-13 17:00:00
8,0.9572514425659412,0.9783922743797302,72.16326030696523,UCI Household,DLinear,29,2010-11-13 17:00:00
9,0.7233814326432009,0.8505183317502338,74.44530058129956,UCI Household,DLinear,29,2010-11-13 17:00:00
10,0.154375844352146,0.3929069156328837,48.77721542950876,UCI Household,DLinear,29,2010-11-13 17:00:00
11,0.0048028335091979,0.0693024783770243,12.30042245598436,UCI Household,DLinear,29,2010-11-13 17:00:00
12,0.1540008769474461,0.3924294547398885,73.58768849782203,UCI Household,DLinear,29,2010-11-13 17:00:00
13,0.2185288560213868,0.467470700709025,78.07200168289529,UCI Household,DLinear,29,2010-11-13 17:00:00
14,0.7951738867724696,0.8917252305348714,121.64933194750176,UCI Household,DLinear,29,2010-11-13 17:00:00
15,1.7419625371053618,1.319834283955892,136.65939160599373,UCI Household,DLinear,29,2010-11-13 17:00:00
16,0.7982121187561876,0.8934271759668986,91.65734734274444,UCI Household,DLinear,29,2010-11-13 17:00:00
17,0.0257711221304106,0.1605338659922282,13.364454689521072,UCI Household,DLinear,29,2010-11-13 17:00:00
18,0.0608558799190782,0.2466898455937702,19.550450057375503,UCI Household,DLinear,29,2010-11-13 17:00:00
19,0.1281654441912327,0.3580020170211793,29.685051091214177,UCI Household,DLinear,29,2010-11-13 17:00:00
20,0.0017582294972936,0.0419312472661337,2.9973750271559494,UCI Household,DLinear,29,2010-11-13 17:00:00
21,0.002921799927049,0.0540536763509114,4.136359412853358,UCI Household,DLinear,29,2010-11-13 17:00:00
22,0.0089886283154104,0.0948083768208822,6.17093042340858,UCI Household,DLinear,29,2010-11-13 17:00:00
23,5.477617367588223,2.340431021753947,78.37092477547272,UCI Household,DLinear,29,2010-11-13 17:00:00
24,0.7328826972840651,0.8560856833775841,35.544490815731464,UCI Household,DLinear,29,2010-11-13 17:00:00
1,11.545089949793208,3.3978066380818683,199.999999411385,UCI Household,PGF-Net,0,2010-04-24 17:00:00
2,5.601555837395304,2.366760621058941,187.5523958798325,UCI Household,PGF-Net,0,2010-04-24 17:00:00
3,5.625930420227261,2.3719043868223824,183.5676657709745,UCI Household,PGF-Net,0,2010-04-24 17:00:00
4,7.250162050504648,2.692612495422364,199.99999925722696,UCI Household,PGF-Net,0,2010-04-24 17:00:00
5,0.5031270358031968,0.709314483006795,25.435527769364025,UCI Household,PGF-Net,0,2010-04-24 17:00:00
6,15.67344219215815,3.958969839763641,199.99999949481807,UCI Household,PGF-Net,0,2010-04-24 17:00:00
7,0.6335222436662982,0.7959411056518555,37.15582322537613,UCI Household,PGF-Net,0,2010-04-24 17:00:00
8,10.092540395623912,3.1768758860905963,199.9999993704507,UCI Household,PGF-Net,0,2010-04-24 17:00:00
9,14.288825316130394,3.780056258328756,199.9999994709073,UCI Household,PGF-Net,0,2010-04-24 17:00:00
10,1.5378775490711682,1.240111909898122,94.4144090782044,UCI Household,PGF-Net,0,2010-04-24 17:00:00
11,0.7965285251373964,0.8924844677289328,74.09639344098629,UCI Household,PGF-Net,0,2010-04-24 17:00:00
12,9.442751045374774,3.072905961036682,199.99999934915027,UCI Household,PGF-Net,0,2010-04-24 17:00:00
13,2.023763987751887,1.4225905903498333,133.94491385776303,UCI Household,PGF-Net,0,2010-04-24 17:00:00
14,0.4768225416980396,0.6905233824412028,199.99999710364625,UCI Household,PGF-Net,0,2010-04-24 17:00:00
15,1.537786366720672,1.240075145594279,119.6209069126862,UCI Household,PGF-Net,0,2010-04-24 17:00:00
16,0.48693068438712,0.6978041877110799,90.62759672307182,UCI Household,PGF-Net,0,2010-04-24 17:00:00
17,0.1567040269645889,0.3958585946579774,178.23115368271664,UCI Household,PGF-Net,0,2010-04-24 17:00:00
18,0.6322265541142374,0.7951267534891764,52.72362683421227,UCI Household,PGF-Net,0,2010-04-24 17:00:00
19,5.589868186695544,2.364290207799276,199.99999915408017,UCI Household,PGF-Net,0,2010-04-24 17:00:00
20,0.0015301972242079,0.0391177354176839,1.952445059915572,UCI Household,PGF-Net,0,2010-04-24 17:00:00
21,13.346520396759251,3.653288983472188,199.99999945254808,UCI Household,PGF-Net,0,2010-04-24 17:00:00
22,0.0008949407790386,0.0299155608177185,4.32529417003175,UCI Household,PGF-Net,0,2010-04-24 17:00:00
23,0.5485370622370628,0.7406328795274099,199.9999972996068,UCI Household,PGF-Net,0,2010-04-24 17:00:00
24,6.203406422037546,2.4906638516743977,199.99999919700124,UCI Household,PGF-Net,0,2010-04-24 17:00:00
1,4.571681846737149,2.138149163818359,199.9999990646116,UCI Household,PGF-Net,1,2010-05-01 17:00:00
2,0.0540075960491166,0.2323953442931175,105.20275693389864,UCI Household,PGF-Net,1,2010-05-01 17:00:00
3,0.1686717085545789,0.4106966137607892,128.87226359153243,UCI Household,PGF-Net,1,2010-05-01 17:00:00
4,2.4463794460215063,1.56409061311086,199.9999987213017,UCI Household,PGF-Net,1,2010-05-01 17:00:00
5,0.769304022771248,0.8770997792561848,43.68208301895806,UCI Household,PGF-Net,1,2010-05-01 17:00:00
6,12.698020845738029,3.563428243382772,199.99999943874275,UCI Household,PGF-Net,1,2010-05-01 17:00:00
7,1.2349178187242988,1.111268562825521,55.88192850378946,UCI Household,PGF-Net,1,2010-05-01 17:00:00
8,3.7773894430720905,1.94355073076884,199.99999897095563,UCI Household,PGF-Net,1,2010-05-01 17:00:00
9,1.981595759846831,1.4076916423161825,199.9999985792344,UCI Household,PGF-Net,1,2010-05-01 17:00:00
10,0.0715628978405586,0.2675124255816142,50.994615696855405,UCI Household,PGF-Net,1,2010-05-01 17:00:00
11,0.1415491908078882,0.3762302364349364,65.80729128129545,UCI Household,PGF-Net,1,2010-05-01 17:00:00
12,2.5522056992626885,1.597562424214681,199.9999987480928,UCI Household,PGF-Net,1,2010-05-01 17:00:00
13,4.1062247160564775e-05,0.006407983080546,1.7846419121838006,UCI Household,PGF-Net,1,2010-05-01 17:00:00
14,0.311647139182099,0.5582536512931188,199.9999964173992,UCI Household,PGF-Net,1,2010-05-01 17:00:00
15,0.025098612513051,0.1584254162470499,9.917418907414003,UCI Household,PGF-Net,1,2010-05-01 17:00:00
16,0.1889134556668148,0.4346417555491129,32.83671187222013,UCI Household,PGF-Net,1,2010-05-01 17:00:00
17,2.505635372642657,1.5829198882579802,187.429816724792,UCI Household,PGF-Net,1,2010-05-01 17:00:00
18,0.0605330125419289,0.2460345759073893,25.721019791958483,UCI Household,PGF-Net,1,2010-05-01 17:00:00
19,4.576160155870049,2.1391961471239727,199.99999906506932,UCI Household,PGF-Net,1,2010-05-01 17:00:00
20,2.4421832376917587,1.562748616282145,56.179778784073534,UCI Household,PGF-Net,1,2010-05-01 17:00:00
21,27.681546470995407,5.261325543149312,199.99999961986765,UCI Household,PGF-Net,1,2010-05-01 17:00:00
22,1.4244306826957618,1.1934951540311178,90.56135129935112,UCI Household,PGF-Net,1,2010-05-01 17:00:00
23,6.756701427756299,2.599365581782658,199.9999992305815,UCI Household,PGF-Net,1,2010-05-01 17:00:00
24,15.193471159363035,3.8978803418477375,199.9999994869006,UCI Household,PGF-Net,1,2010-05-01 17:00:00
1,0.9167911282899064,0.957492103513082,114.83299266316185,UCI Household,PGF-Net,2,2010-05-08 17:00:00
2,1.4090521823319666,1.1870350383758546,122.2339221371258,UCI Household,PGF-Net,2,2010-05-08 17:00:00
3,2.364564714965318,1.5377141200383504,140.4018261795147,UCI Household,PGF-Net,2,2010-05-08 17:00:00
4,2.584777946123756,1.6077244621276856,131.16120033934124,UCI Household,PGF-Net,2,2010-05-08 17:00:00
5,1.4686413866927062,1.2118751530965168,45.4380067810319,UCI Household,PGF-Net,2,2010-05-08 17:00:00
6,1.4854482880364617,1.2187896816253665,101.3382310457818,UCI Household,PGF-Net,2,2010-05-08 17:00:00
7,0.6369613482356122,0.7980985830307007,93.70111443541616,UCI Household,PGF-Net,2,2010-05-08 17:00:00
8,0.6217201028007012,0.7884922972361247,97.0237725814879,UCI Household,PGF-Net,2,2010-05-08 17:00:00
9,0.2328575599264942,0.4825531679789225,64.71925245785722,UCI Household,PGF-Net,2,2010-05-08 17:00:00
10,0.1640282867996837,0.4050040577570597,66.65248265837819,UCI Household,PGF-Net,2,2010-05-08 17:00:00
11,0.0253979544669423,0.159367356967926,32.92824994031162,UCI Household,PGF-Net,2,2010-05-08 17:00:00
